trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index
2020-04-12 00:00:00.000,1,31,9.590909
2020-01-08 00:00:00.000,15,74,36.881943
2018-06-04 00:00:00.000,1,56,23.583334
2016-10-19 00:00:00.000,1,67,27.449123
2017-11-10 00:00:00.000,1,65,25.96875
2022-04-07 00:00:00.000,1,80,27.868631
2020-08-27 00:00:00.000,2,62,29.409721
2017-09-22 00:00:00.000,1,61,30.099617
2022-03-26 00:00:00.000,1,69,31.54512
2015-11-13 00:00:00.000,2,80,33.870628
2017-10-06 00:00:00.000,1,63,28.520834
2018-07-22 00:00:00.000,1,27,12.6875
2017-09-12 00:00:00.000,1,59,30.12253
2016-03-18 00:00:00.000,4,81,38.961269
2018-05-30 00:00:00.000,1,58,22.586805
2017-08-10 00:00:00.000,1,54,25.778688
2022-01-15 00:00:00.000,4,45,23.163195
2017-08-24 00:00:00.000,1,56,26.823944
2020-08-08 00:00:00.000,2,42,21.444445
2022-07-27 00:00:00.000,1,65,28.241877
2015-11-11 00:00:00.000,1,74,32.944443
2021-05-30 00:00:00.000,1,6,2.4618056
2019-10-21 00:00:00.000,1,62,25.317343
2017-05-03 00:00:00.000,1,56,27.534721
2016-05-29 00:00:00.000,1,54,28.912891
2021-06-13 00:00:00.000,1,15,3.8819444
2021-07-22 00:00:00.000,1,27,12.434028
2020-01-09 00:00:00.000,9,71,34.627178
2016-01-12 00:00:00.000,2,76,40.28125
2020-02-18 00:00:00.000,6,65,31.564461
2020-07-02 00:00:00.000,4,62,30.354166
2022-09-13 00:00:00.000,1,67,29.270744
2018-10-15 00:00:00.000,1,58,23.12892
2018-01-01 00:00:00.000,1,44,11.794224
2019-04-01 00:00:00.000,1,60,22.300699
2016-02-09 00:00:00.000,4,78,36.065971
2022-11-14 00:00:00.000,0,74,29.882679
2019-06-27 00:00:00.000,2,60,30.814127
2021-12-25 00:00:00.000,1,62,32.737904
2018-04-16 00:00:00.000,1,56,25.414635
2017-05-19 00:00:00.000,1,36,16.788195
2020-01-06 00:00:00.000,15,80,44.482639
2019-02-01 00:00:00.000,8,69,32.993057
2016-07-21 00:00:00.000,1,63,32.662022
2019-04-15 00:00:00.000,4,49,22.109289
2019-06-20 00:00:00.000,1,67,31.17193
2020-11-30 00:00:00.000,4,65,26.5
2016-11-21 00:00:00.000,1,65,24.77305
2018-03-12 00:00:00.000,1,58,25.477352
2018-01-25 00:00:00.000,1,71,29.611889
2022-12-28 00:00:00.000,1,83,34.609131
2018-03-14 00:00:00.000,1,62,28.235088
2017-10-05 00:00:00.000,1,64,28.641115
2017-08-15 00:00:00.000,2,59,31.687243
2019-04-11 00:00:00.000,1,54,26.332169
2020-09-17 00:00:00.000,4,65,33.590363
2022-02-07 00:00:00.000,2,62,28.458334
2022-10-24 00:00:00.000,0,71,26.945261
2020-02-09 00:00:00.000,2,31,14.935715
2016-05-19 00:00:00.000,1,33,18.777779
2021-12-22 00:00:00.000,1,69,32.420139
2019-06-30 00:00:00.000,1,36,19.241259
2019-10-12 00:00:00.000,1,60,28.052084
2017-12-05 00:00:00.000,1,61,27.75
2021-05-24 00:00:00.000,1,71,36.229324
2017-08-13 00:00:00.000,1,29,14.805555
2017-08-16 00:00:00.000,1,56,29.742971
2017-06-04 00:00:00.000,1,36,11.36237
2021-12-28 00:00:00.000,1,74,31.521128
2018-06-08 00:00:00.000,1,67,27.710714
2020-03-28 00:00:00.000,1,17,7.6875
2023-01-21 00:00:00.000,1,71,32.357143
2019-10-19 00:00:00.000,2,58,28.729322
2017-09-14 00:00:00.000,1,63,30.162264
2015-12-15 00:00:00.000,1,80,34.986111
2022-04-28 00:00:00.000,1,76,32.047237
2015-08-24 00:00:00.000,1,63,29.5331
2021-03-25 00:00:00.000,2,67,31.260416
2021-07-26 00:00:00.000,1,53,21.317074
2016-08-06 00:00:00.000,1,63,29.024475
2018-06-06 00:00:00.000,1,60,24.784721
2020-02-05 00:00:00.000,6,83,38.607639
2016-02-08 00:00:00.000,1,67,30.313589
2016-03-01 00:00:00.000,1,72,34.052265
2021-03-19 00:00:00.000,4,76,36.688889
2022-02-25 00:00:00.000,8,63,34.006943
2020-07-30 00:00:00.000,2,38,16.736111
2019-09-26 00:00:00.000,1,67,27.552084
2017-01-16 00:00:00.000,8,64,35.202091
2022-12-13 00:00:00.000,1,83,37.038357
2019-03-13 00:00:00.000,6,60,31.060497
2019-12-06 00:00:00.000,4,76,32.291668
2019-11-30 00:00:00.000,2,62,29.442509
2017-05-17 00:00:00.000,1,67,29.444445
2017-04-27 00:00:00.000,1,45,22.042425
2020-06-18 00:00:00.000,4,58,27.758865
2016-06-30 00:00:00.000,2,90,46.117218
2021-04-07 00:00:00.000,1,67,33.343861
2017-08-26 00:00:00.000,1,38,19.086956
2016-06-24 00:00:00.000,1,80,37.602787
2022-04-19 00:00:00.000,1,72,30.413897
2021-04-17 00:00:00.000,1,18,7.4895835
2015-08-19 00:00:00.000,2,67,32.291668
2017-07-21 00:00:00.000,1,59,28.976471
2022-03-05 00:00:00.000,1,58,25.34375
2016-12-04 00:00:00.000,1,49,18.486013
2019-11-29 00:00:00.000,4,72,35.034603
2016-11-25 00:00:00.000,1,69,27.277779
2018-03-30 00:00:00.000,1,67,29.619719
2022-01-30 00:00:00.000,2,45,20.372822
2022-12-04 00:00:00.000,1,60,22.56469
2017-10-03 00:00:00.000,1,59,26.021505
2015-11-26 00:00:00.000,2,81,41.407803
2021-03-01 00:00:00.000,4,76,38.988678
2018-06-30 00:00:00.000,1,54,25.594406
2017-09-26 00:00:00.000,1,56,25.618055
2017-07-30 00:00:00.000,1,29,14.92989
2021-12-09 00:00:00.000,1,78,36.045456
2019-09-10 00:00:00.000,1,54,25.461805
2020-06-02 00:00:00.000,1,60,24.944916
2016-12-02 00:00:00.000,1,78,31.762238
2022-06-24 00:00:00.000,0,69,30.390429
2017-08-31 00:00:00.000,1,17,5.9681978
2016-01-10 00:00:00.000,1,49,20.791666
2017-02-07 00:00:00.000,1,53,23.96875
2022-07-28 00:00:00.000,0,67,28.585629
2022-03-01 00:00:00.000,1,62,30.826389
2023-01-05 00:00:00.000,1,72,29.127131
2016-12-08 00:00:00.000,1,80,30.20717
2021-04-04 00:00:00.000,1,13,3.7909408
2021-03-03 00:00:00.000,4,65,35.212997
2021-03-02 00:00:00.000,9,72,40.793232
2017-05-28 00:00:00.000,1,20,6.3263888
2022-01-26 00:00:00.000,0,36,23.424711
2019-05-24 00:00:00.000,1,67,30.122377
2018-05-22 00:00:00.000,1,62,23.447552
2020-08-06 00:00:00.000,2,56,23.902779
2015-09-04 00:00:00.000,4,81,37.5331
2020-01-05 00:00:00.000,2,45,18.916666
2016-06-28 00:00:00.000,2,74,39.229965
2021-09-07 00:00:00.000,2,69,34.222996
2019-12-07 00:00:00.000,4,60,28.609756
2017-01-31 00:00:00.000,8,63,28.866667
2022-09-29 00:00:00.000,1,76,31.631514
2021-04-12 00:00:00.000,1,74,35.739582
2020-10-27 00:00:00.000,2,65,30.773233
2022-02-06 00:00:00.000,1,47,19.631945
2022-01-08 00:00:00.000,2,47,22.895834
2018-02-24 00:00:00.000,1,47,22.663158
2018-11-20 00:00:00.000,1,65,25.482639
2020-08-21 00:00:00.000,2,60,30.920139
2017-08-03 00:00:00.000,1,54,27.011364
2021-03-24 00:00:00.000,2,69,31.632868
2020-04-09 00:00:00.000,2,17,8.239583
2022-05-12 00:00:00.000,1,72,32.325596
2016-07-14 00:00:00.000,1,65,33.034843
2020-12-10 00:00:00.000,6,67,30.371529
2020-03-15 00:00:00.000,1,42,18.753471
2018-02-21 00:00:00.000,1,63,25.72028
2022-11-17 00:00:00.000,0,90,37.257107
2015-08-13 00:00:00.000,2,56,28.557491
2019-07-06 00:00:00.000,1,40,22.296167
2018-09-09 00:00:00.000,1,40,17.89547
2017-05-26 00:00:00.000,1,59,30.173611
2020-03-19 00:00:00.000,4,40,18.065971
2019-07-29 00:00:00.000,1,49,22.2397
2018-12-02 00:00:00.000,1,36,14.104529
2016-10-01 00:00:00.000,1,63,29.94425
2019-05-06 00:00:00.000,1,54,20.870176
2018-12-15 00:00:00.000,1,51,22.163195
2017-05-20 00:00:00.000,1,49,22.264809
2021-05-05 00:00:00.000,1,26,11.836237
2018-08-15 00:00:00.000,1,56,25.807842
2021-05-28 00:00:00.000,1,71,35.738674
2019-04-21 00:00:00.000,1,56,22.422535
2019-11-20 00:00:00.000,6,74,33.57143
2017-03-10 00:00:00.000,1,57,26.947735
2018-08-30 00:00:00.000,1,24,12.696864
2018-04-02 00:00:00.000,2,62,28.537037
2017-03-19 00:00:00.000,1,49,15.965157
2020-07-27 00:00:00.000,4,54,25.496529
2017-02-06 00:00:00.000,1,51,22.298611
2015-10-10 00:00:00.000,1,72,31.003471
2022-03-04 00:00:00.000,1,63,30.243055
2017-04-11 00:00:00.000,1,59,28.169172
2019-06-28 00:00:00.000,2,60,30.711267
2019-12-23 00:00:00.000,4,72,34.435539
2016-07-08 00:00:00.000,1,18,7.1811848
2020-02-27 00:00:00.000,6,72,36.356644
2020-11-21 00:00:00.000,4,51,23.346291
2019-08-15 00:00:00.000,1,26,9.0659723
2016-11-06 00:00:00.000,1,47,16.940767
2017-10-07 00:00:00.000,1,56,26.310104
2022-05-18 00:00:00.000,1,90,40.194263
2020-12-22 00:00:00.000,4,69,33.361111
2019-05-25 00:00:00.000,1,53,21.750877
2015-12-12 00:00:00.000,2,63,26.770834
2020-05-06 00:00:00.000,1,35,14.616725
2019-06-29 00:00:00.000,1,81,26.414635
2018-02-01 00:00:00.000,1,74,30.687719
2017-09-13 00:00:00.000,1,61,30.526972
2019-03-04 00:00:00.000,1,58,23.74386
2018-11-10 00:00:00.000,1,53,24.689896
2018-06-11 00:00:00.000,1,58,24.024305
2022-03-28 00:00:00.000,1,69,29.092262
2018-11-21 00:00:00.000,1,63,26.190813
2016-08-07 00:00:00.000,1,38,12.585366
2016-06-06 00:00:00.000,1,65,29.275261
2022-02-04 00:00:00.000,2,69,31.59375
2017-11-02 00:00:00.000,1,59,25.545139
2022-08-11 00:00:00.000,0,58,23.384295
2017-10-25 00:00:00.000,1,72,29.536842
2017-07-12 00:00:00.000,1,53,27.323843
2016-11-01 00:00:00.000,1,74,27.386759
2020-12-20 00:00:00.000,1,15,4.2241993
2019-12-22 00:00:00.000,2,45,20.797909
2020-10-06 00:00:00.000,2,67,31.215279
2016-10-25 00:00:00.000,1,62,26.480837
2022-12-03 00:00:00.000,1,72,27.994997
2020-03-10 00:00:00.000,6,74,38.460995
2022-12-30 00:00:00.000,1,76,31.960619
2019-01-01 00:00:00.000,1,31,10.774305
2017-11-01 00:00:00.000,1,64,25.564461
2016-07-04 00:00:00.000,1,20,6.7132616
2017-11-27 00:00:00.000,1,67,26.331879
2020-08-04 00:00:00.000,1,44,17.322916
2020-01-21 00:00:00.000,8,71,33.555557
2023-02-03 00:00:00.000,1,76,33.856594
2019-03-27 00:00:00.000,2,53,30.14724
2019-04-29 00:00:00.000,1,56,25.112677
2017-11-15 00:00:00.000,1,61,23.285715
2016-11-16 00:00:00.000,1,69,26.797909
2016-09-18 00:00:00.000,1,22,9.3344946
2016-01-14 00:00:00.000,6,76,37.804272
2017-09-29 00:00:00.000,1,64,27.762238
2018-10-04 00:00:00.000,1,58,27.987394
2020-12-08 00:00:00.000,6,67,32.298611
2018-04-21 00:00:00.000,1,54,28.399305
2018-02-18 00:00:00.000,1,45,16.48951
2021-09-03 00:00:00.000,2,74,37.958187
2020-10-26 00:00:00.000,1,62,26.337164
2017-12-25 00:00:00.000,1,57,23.111889
2018-01-28 00:00:00.000,1,58,21.027971
2019-06-07 00:00:00.000,1,24,9.0210524
2019-07-01 00:00:00.000,1,49,27.665413
2022-05-28 00:00:00.000,1,63,29.619953
2017-11-19 00:00:00.000,1,44,18.648083
2016-09-03 00:00:00.000,1,58,28.357664
2017-10-09 00:00:00.000,1,53,23.348433
2019-01-27 00:00:00.000,1,45,20.003471
2020-06-30 00:00:00.000,1,60,29.566309
2018-06-01 00:00:00.000,1,63,25.229166
2016-07-11 00:00:00.000,1,49,19.90493
2021-08-07 00:00:00.000,2,53,27.777004
2018-01-24 00:00:00.000,1,76,31.846153
2018-06-02 00:00:00.000,1,51,20.250872
2016-01-20 00:00:00.000,2,66,21.458334
2019-08-07 00:00:00.000,1,51,23.850695
2018-12-07 00:00:00.000,1,71,28.394365
2017-02-11 00:00:00.000,1,42,20.059029
2016-09-14 00:00:00.000,1,36,14.947735
2016-01-29 00:00:00.000,2,85,39.71875
2015-10-04 00:00:00.000,1,47,19.100695
2020-01-02 00:00:00.000,4,72,35.567944
2018-07-18 00:00:00.000,1,56,24.73077
2015-10-05 00:00:00.000,1,65,26.552084
2016-01-16 00:00:00.000,1,69,34.84375
2020-09-12 00:00:00.000,2,49,25.708334
2018-10-26 00:00:00.000,1,71,28.777004
2018-09-29 00:00:00.000,1,53,23.381945
2016-01-03 00:00:00.000,2,42,14.5
2018-07-12 00:00:00.000,1,54,23.814947
2020-10-17 00:00:00.000,2,67,30.149305
2020-07-21 00:00:00.000,6,60,29.507143
2020-04-18 00:00:00.000,1,15,7.40625
2022-08-20 00:00:00.000,1,51,25.083776
2018-09-07 00:00:00.000,1,49,21.938461
2021-09-24 00:00:00.000,1,72,41.582222
2022-01-25 00:00:00.000,0,90,39.184029
2021-07-27 00:00:00.000,2,60,31.712963
2017-12-27 00:00:00.000,1,65,27.559858
2022-10-28 00:00:00.000,1,74,33.520382
2017-09-17 00:00:00.000,1,47,24.624001
2015-08-26 00:00:00.000,1,74,35.194443
2015-12-21 00:00:00.000,1,69,27.675959
2023-01-23 00:00:00.000,1,76,31.741131
2021-05-25 00:00:00.000,1,67,34.625
2021-10-20 00:00:00.000,2,76,35
2015-10-28 00:00:00.000,1,69,34.351917
2022-04-09 00:00:00.000,0,60,25.912117
2019-01-10 00:00:00.000,6,60,28.163763
2023-01-13 00:00:00.000,1,87,38.189461
2017-10-28 00:00:00.000,1,51,24.668989
2020-05-12 00:00:00.000,1,38,15.731092
2016-03-03 00:00:00.000,9,74,41.861111
2019-12-24 00:00:00.000,6,67,35.916378
2018-10-11 00:00:00.000,1,67,29.065971
2018-09-25 00:00:00.000,2,65,31.69338
2021-11-19 00:00:00.000,2,78,38.177082
2016-12-29 00:00:00.000,9,83,43.388691
2019-05-30 00:00:00.000,1,71,30.507092
2020-01-17 00:00:00.000,6,81,36.864582
2020-08-24 00:00:00.000,1,62,27.256317
2020-06-11 00:00:00.000,4,60,26.848591
2019-06-26 00:00:00.000,2,62,28.620209
2016-06-19 00:00:00.000,1,47,15.052083
2020-10-21 00:00:00.000,9,69,32.961674
2018-08-21 00:00:00.000,1,22,7.1272726
2015-10-17 00:00:00.000,1,69,32.167248
2018-02-09 00:00:00.000,1,63,27.414036
2016-07-06 00:00:00.000,1,33,12.559028
2018-11-23 00:00:00.000,1,90,29.402826
2022-01-03 00:00:00.000,1,58,22.854166
2020-10-05 00:00:00.000,1,69,29.354166
2018-02-05 00:00:00.000,1,62,23.714788
2022-09-21 00:00:00.000,1,72,31.825426
2022-08-08 00:00:00.000,1,63,27.160406
2020-03-02 00:00:00.000,2,65,30.69338
2017-09-10 00:00:00.000,1,42,19.276119
2015-09-27 00:00:00.000,1,31,11.843205
2022-10-25 00:00:00.000,0,74,29.779411
2021-04-26 00:00:00.000,1,72,28.986111
2019-01-05 00:00:00.000,2,51,25.396492
2016-12-18 00:00:00.000,1,44,17.827465
2021-12-21 00:00:00.000,1,80,33.461807
2016-11-14 00:00:00.000,1,67,25.342657
2022-02-22 00:00:00.000,1,62,33.38924
2017-01-29 00:00:00.000,4,42,22.209059
2019-07-25 00:00:00.000,1,51,24.635416
2019-02-25 00:00:00.000,6,51,26.506992
2018-04-06 00:00:00.000,1,67,30.898954
2017-10-23 00:00:00.000,1,53,21.405594
2017-01-11 00:00:00.000,8,50,26.860628
2021-05-19 00:00:00.000,1,60,25.756945
2016-06-21 00:00:00.000,1,69,35.196491
2020-05-25 00:00:00.000,1,11,3.6864111
2018-01-12 00:00:00.000,1,69,27.772728
2023-01-28 00:00:00.000,1,76,32.611183
2017-02-13 00:00:00.000,1,57,25.635416
2016-10-10 00:00:00.000,1,65,24.461538
2021-09-30 00:00:00.000,8,72,46.298244
2016-02-20 00:00:00.000,2,58,28.711744
2019-11-04 00:00:00.000,2,62,27.041811
2017-03-22 00:00:00.000,1,63,28.559858
2021-07-10 00:00:00.000,1,56,30.905924
2016-12-10 00:00:00.000,1,65,28.56842
2015-12-13 00:00:00.000,1,49,15.465035
2020-06-29 00:00:00.000,2,63,31.043478
2019-07-23 00:00:00.000,1,49,24.854166
2016-02-25 00:00:00.000,11,67,40.280769
2022-08-27 00:00:00.000,0,53,23.873055
2018-08-26 00:00:00.000,1,15,5.9685316
2022-07-06 00:00:00.000,0,62,28.708035
2017-02-10 00:00:00.000,4,56,25.701389
2020-05-21 00:00:00.000,1,65,26.530035
2018-10-06 00:00:00.000,1,56,23.979094
2020-08-12 00:00:00.000,2,63,29.397213
2015-10-09 00:00:00.000,1,72,31.127659
2018-10-16 00:00:00.000,1,60,25.414036
2015-12-27 00:00:00.000,1,47,16.076389
2021-03-06 00:00:00.000,2,78,32.384327
2019-03-24 00:00:00.000,11,60,32.03846
2018-12-27 00:00:00.000,2,63,27.496504
2017-12-16 00:00:00.000,1,56,25.740351
2015-10-16 00:00:00.000,1,78,34.010418
2017-09-05 00:00:00.000,1,44,15.620567
2018-01-17 00:00:00.000,1,67,28.763065
2015-08-15 00:00:00.000,1,47,24.184029
2018-05-02 00:00:00.000,1,67,27.746529
2016-12-26 00:00:00.000,2,72,30.017422
2022-07-13 00:00:00.000,0,26,8.9275961
2021-10-07 00:00:00.000,4,71,36.151409
2021-09-09 00:00:00.000,1,71,35.233448
2016-11-28 00:00:00.000,2,81,39.578182
2016-09-21 00:00:00.000,2,72,34.80212
2022-09-20 00:00:00.000,1,69,30.553875
2022-06-13 00:00:00.000,1,62,24.080814
2015-10-24 00:00:00.000,6,74,36.9319
2018-02-10 00:00:00.000,1,62,25.686411
2021-02-04 00:00:00.000,6,74,36.885017
2022-06-03 00:00:00.000,0,72,30.284142
2017-05-08 00:00:00.000,1,53,24.839722
2015-09-16 00:00:00.000,4,72,37.452961
2022-07-07 00:00:00.000,1,62,30.309944
2020-12-04 00:00:00.000,4,83,37.072918
2022-08-14 00:00:00.000,1,38,17.551855
2016-09-23 00:00:00.000,2,76,36.892361
2019-03-31 00:00:00.000,1,18,4.6993008
2019-01-12 00:00:00.000,6,54,28.329824
2017-11-09 00:00:00.000,1,61,25.341463
2017-07-23 00:00:00.000,1,35,17.057613
2021-10-28 00:00:00.000,1,76,35.080139
2020-04-02 00:00:00.000,4,27,13.192983
2019-02-27 00:00:00.000,6,72,33.671329
2021-12-02 00:00:00.000,1,80,35.275986
2020-03-01 00:00:00.000,2,47,22.510416
2020-09-21 00:00:00.000,1,63,32.671795
2019-04-12 00:00:00.000,1,63,27.723776
2023-02-05 00:00:00.000,1,58,22.636713
2020-07-05 00:00:00.000,2,31,14.409722
2017-01-15 00:00:00.000,4,47,24.774305
2022-08-31 00:00:00.000,0,60,27.884966
2019-03-25 00:00:00.000,24,65,49.46154
2016-12-28 00:00:00.000,4,67,30.253521
2015-08-14 00:00:00.000,2,69,32.299999
2022-01-17 00:00:00.000,4,58,26.958334
2016-09-09 00:00:00.000,1,69,32.063602
2022-02-09 00:00:00.000,1,63,30.204861
2016-12-24 00:00:00.000,9,56,29.587189
2023-02-27 00:00:00.000,1,11,3.3714285
2017-09-21 00:00:00.000,1,56,27.508131
2017-03-28 00:00:00.000,1,56,25.76655
2018-07-11 00:00:00.000,1,53,23.465279
2016-09-04 00:00:00.000,1,42,20.649122
2020-05-08 00:00:00.000,1,42,14.424355
2018-03-01 00:00:00.000,4,62,27.729824
2015-09-22 00:00:00.000,1,49,20.729166
2017-06-15 00:00:00.000,1,57,27.322916
